sensor_id: 1, tipo: humo, valor: True, timestamp: 1716331751.601009
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716331775.6979258
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331775.7726922
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331775.7736535
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331775.779723
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331775.815568
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331775.815568
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331775.8163848
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331778.6270454
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331778.627801
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331778.6378715
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331778.6996343
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331778.7736979
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716331778.7747867
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331778.7806947
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331778.8171313
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331778.8171313
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331778.818036
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716331781.628956
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331781.628956
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331781.638893
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331781.7018032
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716331781.77561
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331781.7815833
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716331781.7955065
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331781.828363
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331781.8294554
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331781.828363
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331784.6305194
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331784.6311138
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331784.640195
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331784.7034023
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331784.7982266
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331784.7982266
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716331784.7975225
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331784.83099
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331784.8320758
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331784.8320758
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716331787.6321912
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331787.6330934
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716331787.6421971
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331787.705215
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331787.8210843
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331787.832584
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331787.832584
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331787.8346915
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331787.8355806
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331787.8355806
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331790.634432
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331790.634432
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331790.6439977
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331790.707441
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331790.826644
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331790.8372915
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716331790.8372915
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716331790.8372915
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331790.8380878
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331790.8380878
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331793.6356647
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716331793.6367385
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331793.6454654
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331793.7093794
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331793.8288267
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331793.8390276
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331793.8390276
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331793.840107
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716331793.840107
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331793.840107
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716331796.6376138
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331796.6376138
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331796.6472993
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331796.712752
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331796.8300407
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331796.8406508
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331796.8421037
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331796.8421037
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331796.8421037
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331796.8426156
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331799.6398628
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331799.6404445
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331799.649578
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716331799.7145886
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331799.831485
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331799.8427045
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331799.843732
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331799.8442676
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331799.8442676
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331799.8447871
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331802.6413207
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716331802.6419804
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716331802.6510575
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716331802.7163928
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331802.8329723
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716331802.8439956
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331802.8446565
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716331802.845396
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331802.845396
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331802.8459063
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716331805.6428373
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331805.6439219
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716331805.6529713
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716331805.718105
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331805.8348153
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716331805.8458037
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331805.8458037
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331805.8468032
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331805.8468032
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331805.8478086
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716331808.644271
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331808.644857
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716331808.6544716
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716331808.7231383
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331808.836298
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331808.847281
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716331808.847281
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331808.8480356
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331808.8480356
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331808.8485463
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716331811.645289
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716331811.645856
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331811.656655
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716331811.724185
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331811.838456
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331811.8484404
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331811.8490596
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331811.8490596
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331811.8495703
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331811.8495703
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716331814.646831
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331814.6479409
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716331814.658525
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716331814.7255173
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331814.842326
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331814.8503275
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716331814.8509457
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331814.8509457
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331814.8514633
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331814.8514633
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716331817.6485336
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716331817.649153
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716331817.6602066
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331817.7269034
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331817.8442209
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331817.8522136
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331817.8529305
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331817.8534732
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331817.8534732
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331817.85448
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716331820.6503782
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331820.6509306
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331820.6622176
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331820.7289371
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331820.8464293
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716331820.8544183
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716331820.8544183
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716331820.8544183
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331820.8554547
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331820.8554547
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331823.6516464
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716331823.652719
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331823.6638393
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716331823.7304096
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331823.8473523
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331823.8553479
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331823.8563435
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331823.8563435
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331823.8577967
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331823.8577967
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716331826.6534295
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331826.6541164
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331826.665718
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716331826.7317011
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331826.848949
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716331826.857014
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331826.8579621
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331826.8579621
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331826.8591342
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331826.858502
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716331829.654978
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331829.6556008
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716331829.6677265
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331829.7335134
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331829.8504398
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331829.8584151
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716331829.8604105
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331829.8604105
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331829.8613925
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331829.8613925
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331832.65662
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331832.6571796
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716331832.6692975
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716331832.7353842
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331832.8517716
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331832.8597715
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716331832.8617537
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716331832.8617537
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331832.8624983
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331832.8624983
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716331835.6583362
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331835.6588938
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716331835.6710844
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331835.7365308
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331835.854399
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331835.8614302
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716331835.863382
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331835.863382
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331835.8640525
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331835.8640525
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331838.6601977
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331838.6609051
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716331838.6729662
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716331838.7381253
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331838.8559332
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716331838.8631027
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331838.8652332
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331838.8662655
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331838.8652332
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716331838.8662887
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716331841.6618469
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716331841.66248
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331841.6750338
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716331841.7392771
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331841.8576112
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331841.864596
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331841.8671443
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716331841.868211
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331841.8702028
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331841.8708305
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331844.66375
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716331844.6642997
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331844.676369
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331844.741126
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331844.8598964
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331844.8661494
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331844.868158
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331844.870166
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331844.8713162
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716331844.872313
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331847.6653333
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331847.6659768
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331847.6781092
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331847.7429023
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331847.8616185
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331847.8679063
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331847.8688502
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331847.871853
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716331847.871853
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716331847.8738453
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331850.6670108
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716331850.6675801
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331850.6797109
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716331850.7441983
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331850.8630884
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331850.8698568
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331850.8698568
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331850.872833
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331850.873826
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331850.8748422
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331853.6682634
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331853.6688359
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331853.6807432
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331853.7497516
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331853.865384
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331853.8717074
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331853.8717074
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716331853.8747206
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331853.8754234
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716331853.8759391
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331856.670137
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331856.670137
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331856.6823409
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331856.7521722
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716331856.8671894
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716331856.8735673
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331856.8746479
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331856.8756347
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716331856.8768792
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331856.8768792
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716331859.6721559
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331859.6730099
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716331859.684167
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331859.7538965
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331859.8692496
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716331859.875277
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716331859.876513
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331859.876513
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331859.8785174
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716331859.8785174
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331862.6738665
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716331862.6744978
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716331862.6857479
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331862.755682
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331862.8710039
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716331862.877052
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331862.87832
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716331862.87832
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716331862.8803144
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331862.8803144
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716331865.6750524
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716331865.6756787
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716331865.6867957
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716331865.7570834
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716331865.873164
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716331865.8791792
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716331865.8791792
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716331865.880047
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716331865.8810732
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716331865.8819525
